"","user","friend"
"116","2428753280","886941641122222084"
"117","2428753280","98141907"
"118","2428753280","77209174"
"119","2428753280","597313289"
"120","2428753280","781377932765782016"
"121","2428753280","754716665389035520"
"122","2428753280","864560706674470912"
"123","2428753280","876022507437834240"
"124","2428753280","876822260320944128"
"125","2428753280","22893077"
"126","2428753280","886567740739395585"
"127","2428753280","878641465689329664"
"128","2428753280","893373623087415298"
"129","2428753280","2523014592"
"130","2428753280","215592505"
"131","2428753280","875589469092564994"
"132","2428753280","874819504051638272"
"133","2428753280","2234876720"
"134","2428753280","3171664855"
"135","2428753280","3664386256"
"136","2428753280","889492946235514880"
"137","2428753280","608251567"
"138","2428753280","898427675793965060"
"139","2428753280","888615399281102848"
"140","2428753280","789959058291822592"
"141","2428753280","753571509080174592"
"142","2428753280","867813120881729538"
"143","2428753280","223869272"
"144","2428753280","453243811"
"145","2428753280","893040752711925760"
"146","2428753280","103712078"
"147","2428753280","742753942715674624"
"148","2428753280","190659404"
"149","2428753280","93067374"
"150","2428753280","110310141"
"151","2428753280","898773515406647296"
"152","2428753280","4766440290"
"153","2428753280","800323214"
"154","2428753280","892958949829472256"
"155","2428753280","898774625542340612"
"156","2428753280","870563602591170561"
"157","2428753280","851573125498228736"
"158","2428753280","867724409531846656"
"159","2428753280","86723853"
"160","2428753280","110541360"
"161","2428753280","897548028353146881"
"162","2428753280","1940517678"
"163","2428753280","1298088726"
"164","2428753280","6522192"
"165","2428753280","2975128719"
"166","2428753280","888490496032731136"
"167","2428753280","745149535857442820"
"168","2428753280","817554701491150848"
"169","2428753280","85741549"
"170","2428753280","2646253170"
"171","2428753280","2720364675"
"172","2428753280","248086223"
"173","2428753280","417199980"
"174","2428753280","4906803867"
"175","2428753280","772021110829256705"
"176","2428753280","894968269114757120"
"177","2428753280","896065765799071744"
"178","2428753280","877807101740896256"
"179","2428753280","1630036904"
"180","2428753280","1036348495"
"181","2428753280","62841579"
"182","2428753280","207695851"
"183","2428753280","888026787245998082"
"184","2428753280","822767317104869376"
"185","2428753280","388376263"
"186","2428753280","14843124"
"187","2428753280","2724810180"
"188","2428753280","787986934849077249"
"189","2428753280","899180956908740609"
"190","2428753280","133794085"
"191","2428753280","709663202972475392"
"192","2428753280","868872840698658816"
"193","2428753280","873326835521667072"
"194","2428753280","242895584"
"195","2428753280","897713048257003520"
"196","2428753280","722786384478515200"
"197","2428753280","869013543101673472"
"198","2428753280","1474167470"
"199","2428753280","843056836257497088"
"200","2428753280","895882072165761025"
"201","2428753280","361710926"
"202","2428753280","890721649678581761"
"203","2428753280","276653443"
"204","2428753280","877206018442264576"
"205","2428753280","3237788133"
"206","2428753280","323818095"
"207","2428753280","889271163410448385"
"208","2428753280","21354174"
"209","2428753280","822811195707191296"
"210","2428753280","8012242"
"211","2428753280","890501033004105732"
"212","2428753280","893132537798639616"
"213","2428753280","1665779324"
"214","2428753280","3389635079"
"215","2428753280","2350079046"
"216","2428753280","14104604"
"217","2428753280","854492553504215040"
"218","2428753280","65584795"
"219","2428753280","110565535"
"220","2428753280","864854358084734976"
"221","2428753280","889317539460808704"
"222","2428753280","885078331422625793"
"223","2428753280","19326306"
"224","2428753280","326242846"
"225","2428753280","3935101039"
"226","2428753280","853970019033772033"
"227","2428753280","251860091"
"228","2428753280","872350138106302464"
"229","2428753280","860069114169217025"
"230","2428753280","131307452"
"231","2428753280","163973867"
"232","2428753280","887492375626391552"
"233","2428753280","2266148904"
"234","2428753280","391541555"
"235","2428753280","3266053771"
"236","2428753280","871522202860089346"
"237","2428753280","716581524"
"238","2428753280","943024842"
"239","2428753280","279608119"
"240","2428753280","3072215548"
"241","2428753280","1002648565"
"242","2428753280","899807966945214464"
"243","2428753280","811601907148062721"
"244","2428753280","12492152"
"245","2428753280","899586156681207809"
"246","2428753280","2163687843"
"247","2428753280","4869689158"
"248","2428753280","3099565633"
"249","2428753280","353899269"
"250","2428753280","419381042"
"251","2428753280","881952898153893888"
"252","2428753280","12329582"
"253","2428753280","888396996737998848"
"254","2428753280","3291511367"
"255","2428753280","540438000"
"256","2428753280","735241015011860480"
"257","2428753280","238974161"
"258","2428753280","4132660743"
"259","2428753280","834977626708115457"
"260","2428753280","104291382"
"261","2428753280","306187712"
"262","2428753280","897503640109420546"
"263","2428753280","898961682113974272"
"264","2428753280","868078898726260736"
"265","2428753280","896092370713722880"
"266","2428753280","866655725812154369"
"267","2428753280","18363230"
"268","2428753280","193238470"
"269","2428753280","888226828976095232"
"270","2428753280","871362085233360897"
"271","2428753280","870600743002230785"
"272","2428753280","898137143209586693"
"273","2428753280","883209671875731456"
"274","2428753280","894708444434976773"
"275","2428753280","700638633066254336"
"276","2428753280","232500263"
"277","2428753280","899340556815355904"
"278","2428753280","765400559532683264"
"279","2428753280","793694888189579264"
"280","2428753280","583642878"
"281","2428753280","887531945449717760"
"282","2428753280","299294686"
"283","2428753280","67864725"
"284","2428753280","243596539"
"285","2428753280","841596412265615360"
"286","2428753280","758859953524256768"
"287","2428753280","55919807"
"288","2428753280","2663214008"
"289","2428753280","880748584152571904"
"290","2428753280","899705991393976320"
"291","2428753280","3973529656"
"292","2428753280","899787314066472960"
"293","2428753280","826222610962866177"
"294","2428753280","895319146052956160"
"295","2428753280","711030662728437760"
"296","2428753280","889607782210584576"
"297","2428753280","343257969"
"298","2428753280","847836086583689216"
"299","2428753280","735114662459670528"
"300","2428753280","884690522299928577"
"301","2428753280","2150588472"
"302","2428753280","2386643937"
"303","2428753280","893091664251826176"
"304","2428753280","2638387949"
"305","2428753280","899219017663164416"
"306","2428753280","3032137700"
"307","2428753280","881023755572568064"
"308","2428753280","874909158428028928"
"309","2428753280","557929387"
"310","2428753280","52069646"
"311","2428753280","898913573744910338"
"312","2428753280","135698136"
"313","2428753280","2198475075"
"314","2428753280","471371387"
"315","2428753280","899241648290500608"
"316","2428753280","3388844920"
"317","2428753280","318522496"
"318","2428753280","843647587"
"319","2428753280","867035664591618049"
"320","2428753280","2381863052"
"321","2428753280","65662133"
"322","2428753280","899301180454588416"
"323","2428753280","899309352162668544"
"324","2428753280","899649229643108352"
"325","2428753280","899224374024077312"
"326","2428753280","899660122930139136"
"327","2428753280","15518172"
"328","2428753280","1186753045"
"329","2428753280","893246325227216896"
"330","2428753280","43195068"
"331","2428753280","877026741377683457"
"332","2428753280","2910601578"
"333","2428753280","873752754958721024"
"334","2428753280","875693413298995204"
"335","2428753280","899425733407375360"
"336","2428753280","899685280218726400"
"337","2428753280","222049712"
"338","2428753280","898075735079833601"
"339","2428753280","874546614186246144"
"340","2428753280","886125129469657088"
"341","2428753280","899465155146272768"
"342","2428753280","899574893632774145"
"343","2428753280","483425312"
"344","2428753280","884056518533931008"
"345","2428753280","2174846230"
"346","2428753280","899067457922633728"
"347","2428753280","879340966976606209"
"348","2428753280","1050044204"
"349","2428753280","425620984"
"350","2428753280","1588904426"
"351","2428753280","180186823"
"352","2428753280","2436484735"
"353","2428753280","98062167"
"354","2428753280","20404303"
"355","2428753280","131743266"
"356","2428753280","1276279651"
"357","2428753280","76573824"
"358","2428753280","2277031897"
"359","2428753280","730091291757973504"
"360","2428753280","133323765"
"361","2428753280","476588950"
"362","2428753280","857894006"
"363","2428753280","17799424"
"364","2428753280","101651639"
"365","2428753280","2724533865"
"366","2428753280","302524261"
"367","2428753280","2796814927"
"368","2428753280","1147187118"
"369","2428753280","879439975921598468"
"370","2428753280","872858851"
"371","2428753280","2579237814"
"372","2428753280","51012727"
"373","2428753280","2909520920"
"374","2428753280","2436574597"
"375","2428753280","790729665895882753"
"376","2428753280","766625488349515776"
"377","2428753280","43428106"
"378","2428753280","895216318043041793"
"379","2428753280","882128651235590144"
"380","2428753280","75864631"
"381","2428753280","4915240666"
"382","2428753280","419524807"
"383","2428753280","1050900037"
"384","2428753280","3989043552"
"385","2428753280","595271606"
"386","2428753280","263179471"
"387","2428753280","7729762"
"388","2428753280","252150132"
"389","2428753280","168690327"
"390","2428753280","2890132003"
"391","2428753280","256610158"
"392","2428753280","3313468722"
"393","2428753280","2910396841"
"394","2428753280","887505754470699008"
"395","2428753280","2457239630"
"396","2428753280","80535193"
"397","2428753280","4265011"
"398","2428753280","747153"
"399","2428753280","8988262"
"400","2428753280","18220885"
"401","2428753280","310732584"
"402","2428753280","702523013871239168"
"403","2428753280","2238142334"
"404","2428753280","1958769974"
"405","2428753280","949746955"
"406","2428753280","839933641132290048"
"407","2428753280","879597361072414720"
"408","2428753280","880622268266799104"
"409","2428753280","874763028"
"410","2428753280","562324964"
"411","2428753280","41226653"
"412","2428753280","973544570"
"413","2428753280","57002146"
"414","2428753280","31603627"
"415","2428753280","34451219"
"416","2428753280","2706430603"
"417","2428753280","454686836"
"418","2428753280","2419750939"
"419","2428753280","2890924633"
"420","2428753280","3424564936"
"421","2428753280","2218771874"
"422","2428753280","21885600"
"423","2428753280","874449763"
"424","2428753280","2148014610"
"425","2428753280","1888163790"
"426","2428753280","807173806011740160"
"427","2428753280","52902271"
"428","2428753280","841245429169717248"
"429","2428753280","2790519569"
"430","2428753280","16857872"
"431","2428753280","862308661435256832"
"432","2428753280","883923101070884864"
"433","2428753280","47478225"
"434","2428753280","162244615"
"435","2428753280","123640779"
"436","2428753280","161318053"
"437","2428753280","397907084"
"438","2428753280","1003884025"
"439","2428753280","298540272"
"440","2428753280","2758880940"
"441","2428753280","34940926"
"442","2428753280","12754402"
"443","2428753280","2452074301"
"444","2428753280","102322678"
"445","2428753280","2793120475"
"446","2428753280","1476010452"
"447","2428753280","2742433110"
"448","2428753280","128350584"
"449","2428753280","725728722263887872"
"450","2428753280","99799061"
"451","2428753280","610830755"
"452","2428753280","887620308064100352"
"453","2428753280","2686263109"
"454","2428753280","2599721220"
"455","2428753280","21969497"
"456","2428753280","880241874799173634"
"457","2428753280","181268935"
"458","2428753280","14814120"
"459","2428753280","510421272"
"460","2428753280","460142207"
"461","2428753280","50766916"
"462","2428753280","3037059110"
"463","2428753280","354223252"
"464","2428753280","810377269910929409"
"465","2428753280","4176577093"
"466","2428753280","56346416"
"467","2428753280","826800720334749696"
"468","2428753280","27056026"
"469","2428753280","2898143184"
"470","2428753280","970252244"
"471","2428753280","22946669"
"472","2428753280","847463191315492864"
"473","2428753280","228070150"
"474","2428753280","1146248053"
"475","2428753280","19096212"
"476","2428753280","777340815043551236"
"477","2428753280","110078466"
"478","2428753280","887687049616121856"
"479","2428753280","26050445"
"480","2428753280","1589586985"
"481","2428753280","415411003"
"482","2428753280","788255564996317185"
"483","2428753280","17067000"
"484","2428753280","707420233842233345"
"485","2428753280","863615430216130560"
"486","2428753280","2161273424"
"487","2428753280","326498030"
"488","2428753280","893854031461859329"
"489","2428753280","16465514"
"490","2428753280","1627496430"
"491","2428753280","558270973"
"492","2428753280","145257180"
"493","2428753280","877793063040503809"
"494","2428753280","738803960811655168"
"495","2428753280","2249220126"
"496","2428753280","795847307325480960"
"497","2428753280","3060846180"
"498","2428753280","1646876413"
"499","2428753280","14123729"
"500","2428753280","719658342071685120"
"501","2428753280","4070867414"
"502","2428753280","35252442"
"503","2428753280","2382084031"
"504","2428753280","2454856856"
"505","2428753280","592481125"
"506","2428753280","807780127945785344"
"507","2428753280","839669449468805120"
"508","2428753280","358367703"
"509","2428753280","831581366"
"510","2428753280","876623570708844544"
"511","2428753280","791062131512709120"
"512","2428753280","790735857426784257"
"513","2428753280","882043707343519744"
"514","2428753280","3176314616"
"515","2428753280","794887339654971393"
"516","2428753280","14299100"
"517","2428753280","34135017"
"518","2428753280","885110697251745792"
"519","2428753280","184003357"
"520","2428753280","242618658"
"521","2428753280","885112835352797184"
"522","2428753280","301148961"
"523","2428753280","874665785737715712"
"524","2428753280","39394073"
"525","2428753280","593358949"
"526","2428753280","871090695922221056"
"527","2428753280","3402449500"
"528","2428753280","1326309806"
"529","2428753280","778670262694862848"
"530","2428753280","108617488"
"531","2428753280","29604346"
"532","2428753280","15374537"
"533","2428753280","2176337022"
"534","2428753280","73607132"
"535","2428753280","797353168191426560"
"536","2428753280","3282761569"
"537","2428753280","234269173"
"538","2428753280","2993304841"
"539","2428753280","1027105819"
"540","2428753280","2224617715"
"541","2428753280","2328752058"
"542","2428753280","889290647441559552"
"543","2428753280","17458292"
"544","2428753280","14698528"
"545","2428753280","306270204"
"546","2428753280","3488115492"
"547","2428753280","239696089"
"548","2428753280","1177605036"
"549","2428753280","838572842065117184"
"550","2428753280","37007048"
"551","2428753280","2166194154"
"552","2428753280","14430479"
"553","2428753280","29973860"
"554","2428753280","14565811"
"555","2428753280","789691282411098112"
"556","2428753280","568887983"
"557","2428753280","820982287890157568"
"558","2428753280","853947224002187264"
"559","2428753280","15412513"
"560","2428753280","3395021"
"561","2428753280","379650440"
"562","2428753280","29474489"
"563","2428753280","785952811351576576"
"564","2428753280","393190233"
"565","2428753280","4959061"
"566","2428753280","1671029934"
"567","2428753280","717083946060791816"
"568","2428753280","625187390"
"569","2428753280","181375653"
"570","2428753280","66968442"
"571","2428753280","863878744464801792"
"572","2428753280","819782465640243202"
"573","2428753280","29988800"
"574","2428753280","280473897"
"575","2428753280","297787306"
"576","2428753280","23872311"
"577","2428753280","31266541"
"578","2428753280","377266796"
"579","2428753280","14370402"
"580","2428753280","217625660"
"581","2428753280","1255701000"
"582","2428753280","752034687686701056"
"583","2428753280","873810971671711745"
"584","2428753280","779123918648901632"
"585","2428753280","2938354707"
"586","2428753280","226341042"
"587","2428753280","792741523125338112"
"588","2428753280","2870315974"
"589","2428753280","857027030386266112"
"590","2428753280","37607218"
"591","2428753280","738297729768521728"
"592","2428753280","124556209"
"593","2428753280","110597113"
"594","2428753280","4100525847"
"595","2428753280","242980801"
"596","2428753280","42168402"
"597","2428753280","583675605"
"598","2428753280","874466356220968961"
"599","2428753280","596050685"
"600","2428753280","737543761027170311"
"601","2428753280","147458281"
"602","2428753280","109651353"
"603","2428753280","325268721"
"604","2428753280","886511876259012610"
"605","2428753280","256401595"
"606","2428753280","346585781"
"607","2428753280","1687886882"
"608","2428753280","2237657040"
"609","2428753280","122914776"
"610","2428753280","551967806"
"611","2428753280","63212762"
"612","2428753280","581885870"
"613","2428753280","876276468774572036"
"614","2428753280","3302834887"
"615","2428753280","477178365"
"616","2428753280","29267701"
"617","2428753280","202502251"
"618","2428753280","893165622204530689"
"619","2428753280","186467957"
"620","2428753280","1084891549"
"621","2428753280","18523202"
"622","2428753280","2366175961"
"623","2428753280","1238317112"
"624","2428753280","373730900"
"625","2428753280","882499759017046016"
"626","2428753280","2789371784"
"627","2428753280","149354318"
"628","2428753280","21082741"
"629","2428753280","3303437509"
"630","2428753280","757637664"
"631","2428753280","18331294"
"632","2428753280","4176778731"
"633","2428753280","783132469625184256"
"634","2428753280","863991053195587584"
"635","2428753280","283008257"
"636","2428753280","885700268050059265"
"637","2428753280","759400474193694720"
"638","2428753280","4482873732"
"639","2428753280","505056659"
"640","2428753280","130773785"
"641","2428753280","873716538045497344"
"642","2428753280","788775541046284288"
"643","2428753280","2334614718"
"644","2428753280","15660029"
"645","2428753280","816525456287657984"
"646","2428753280","725809806095859714"
"647","2428753280","80713984"
"648","2428753280","862117170154795012"
"649","2428753280","485124603"
"650","2428753280","121444307"
"651","2428753280","614410031"
"652","2428753280","366667784"
"653","2428753280","320637960"
"654","2428753280","148129580"
"655","2428753280","2782724449"
"656","2428753280","747371784861786112"
"657","2428753280","49042753"
"658","2428753280","3225157877"
"659","2428753280","155677093"
"660","2428753280","9103322"
"661","2428753280","19742978"
"662","2428753280","3010312991"
"663","2428753280","283014052"
"664","2428753280","1903018093"
"665","2428753280","777800183090388992"
"666","2428753280","1713413216"
"667","2428753280","2260090099"
"668","2428753280","186761393"
"669","2428753280","69087695"
"670","2428753280","46735473"
"671","2428753280","851498042264047618"
"672","2428753280","825206125087903744"
"673","2428753280","2796938558"
"674","2428753280","718136309"
"675","2428753280","46315975"
"676","2428753280","138889809"
"677","2428753280","834289102686019584"
"678","2428753280","91184042"
"679","2428753280","569423754"
"680","2428753280","876672496120074241"
"681","2428753280","27559209"
"682","2428753280","760412703961722880"
"683","2428753280","887529050641768448"
"684","2428753280","405472373"
"685","2428753280","190614865"
"686","2428753280","430908537"
"687","2428753280","54075293"
"688","2428753280","85919594"
"689","2428753280","1036236728"
"690","2428753280","2824252909"
"691","2428753280","2334853320"
"692","2428753280","2299830468"
"693","2428753280","825339298610286593"
"694","2428753280","883456505315446785"
"695","2428753280","842728303660158977"
"696","2428753280","831792522670243841"
"697","2428753280","4710646513"
"698","2428753280","2330665138"
"699","2428753280","703339516493492229"
"700","2428753280","868001149592272896"
"701","2428753280","55305715"
"702","2428753280","879531156588417026"
"703","2428753280","156999514"
"704","2428753280","13447902"
"705","2428753280","36715753"
"706","2428753280","18557659"
"707","2428753280","3176987174"
"708","2428753280","2592181316"
"709","2428753280","224362870"
"710","2428753280","795885534690373632"
"711","2428753280","28880877"
"712","2428753280","869088677950926848"
"713","2428753280","110215040"
"714","2428753280","252925898"
"715","2428753280","27882166"
"716","2428753280","700562124699906048"
"717","2428753280","621141437"
"718","2428753280","839944153106624512"
"719","2428753280","826267762637074432"
"720","2428753280","766078330869350400"
"721","2428753280","3196676928"
"722","2428753280","2231056459"
"723","2428753280","20210093"
"724","2428753280","2483565746"
"725","2428753280","2296244982"
"726","2428753280","817082763295662080"
"727","2428753280","16947219"
"728","2428753280","128163"
"729","2428753280","3419752401"
"730","2428753280","81306392"
"731","2428753280","17575069"
"732","2428753280","542262767"
"733","2428753280","879327149479428097"
"734","2428753280","210821181"
"735","2428753280","284082179"
"736","2428753280","15181428"
"737","2428753280","727921540122161152"
"738","2428753280","115514549"
"739","2428753280","1667871283"
"740","2428753280","880095831692500992"
"741","2428753280","25987450"
"742","2428753280","49915208"
"743","2428753280","2526900175"
"744","2428753280","813248633957060609"
"745","2428753280","365802306"
"746","2428753280","187735237"
"747","2428753280","3190401"
"748","2428753280","3323137787"
"749","2428753280","761391157"
"750","2428753280","158342059"
"751","2428753280","2917391011"
"752","2428753280","453507246"
"753","2428753280","866839266881552385"
"754","2428753280","1534491974"
"755","2428753280","3681039497"
"756","2428753280","471525102"
"757","2428753280","61123963"
"758","2428753280","889862078797926400"
"759","2428753280","457051733"
"760","2428753280","353599339"
"761","2428753280","846847123593314305"
"762","2428753280","604566840"
"763","2428753280","823074849287507968"
"764","2428753280","2539003550"
"765","2428753280","210249492"
"766","2428753280","832780549488046080"
"767","2428753280","2881285619"
"768","2428753280","1606254180"
"769","2428753280","3360091481"
"770","2428753280","327889358"
"771","2428753280","310329386"
"772","2428753280","872356786187194369"
"773","2428753280","2440915022"
"774","2428753280","180166095"
"775","2428753280","3995662453"
"776","2428753280","144051948"
"777","2428753280","256903111"
"778","2428753280","283015517"
"779","2428753280","719385938858610688"
"780","2428753280","25949148"
"781","2428753280","258586500"
"782","2428753280","48286755"
"783","2428753280","807109118188089344"
"784","2428753280","1230778824"
"785","2428753280","6384982"
"786","2428753280","116721458"
"787","2428753280","826491363604758528"
"788","2428753280","716860567273738240"
"789","2428753280","328731996"
"790","2428753280","13998882"
"791","2428753280","1436792342"
"792","2428753280","848972886291382272"
"793","2428753280","45319890"
"794","2428753280","429714058"
"795","2428753280","875002685476540418"
"796","2428753280","876009297309687808"
"797","2428753280","895498065964130304"
"798","2428753280","217662858"
"799","2428753280","608406338"
"800","2428753280","2185554632"
"801","2428753280","67536168"
"802","2428753280","1256172050"
"803","2428753280","1450760382"
"804","2428753280","2743802485"
"805","2428753280","2673618859"
"806","2428753280","17035423"
"807","2428753280","69200472"
"808","2428753280","49287008"
"809","2428753280","30238204"
"810","2428753280","21363900"
"811","2428753280","892945729643302912"
"812","2428753280","583252309"
"813","2428753280","844363464327888900"
"814","2428753280","5676102"
"815","2428753280","146919593"
"816","2428753280","133845429"
"817","2428753280","6979102"
"818","2428753280","836423274733142018"
"819","2428753280","3254053344"
"820","2428753280","31678345"
"821","2428753280","164821251"
"822","2428753280","2748414578"
"823","2428753280","1356092868"
"824","2428753280","276845156"
"825","2428753280","1733373554"
"826","2428753280","80245783"
"827","2428753280","26279045"
"828","2428753280","33271451"
"829","2428753280","794117505186811904"
"830","2428753280","190721630"
"831","2428753280","4240051941"
"832","2428753280","38665551"
"833","2428753280","127420771"
"834","2428753280","470958417"
"835","2428753280","743436472821354496"
"836","2428753280","858055295372857344"
"837","2428753280","742360843535429633"
"838","2428753280","14140954"
"839","2428753280","102210702"
"840","2428753280","131971803"
"841","2428753280","802765159"
"842","2428753280","861918355"
"843","2428753280","546210422"
"844","2428753280","850459216938541056"
"845","2428753280","15555393"
"846","2428753280","67873734"
"847","2428753280","753290308079673344"
"848","2428753280","561801792"
"849","2428753280","846630661519634432"
"850","2428753280","235973309"
"851","2428753280","802941711710384128"
"852","2428753280","2964207651"
"853","2428753280","66715814"
"854","2428753280","840532921"
"855","2428753280","51389483"
"856","2428753280","140315074"
"857","2428753280","888347324002336768"
"858","2428753280","850534668319559681"
"859","2428753280","847498541895360513"
"860","2428753280","885700703737532417"
"861","2428753280","143535183"
"862","2428753280","2533638055"
"863","2428753280","2905375330"
"864","2428753280","800692916981141504"
"865","2428753280","828780377279913985"
"866","2428753280","876010432779223040"
"867","2428753280","890659751331287040"
"868","2428753280","187096678"
"869","2428753280","2308076599"
"870","2428753280","1841633197"
"871","2428753280","4096643293"
"872","2428753280","3147686491"
"873","2428753280","3084171618"
"874","2428753280","2119161"
"875","2428753280","26977119"
"876","2428753280","851361141032763393"
"877","2428753280","17916546"
"878","2428753280","2908100051"
"879","2428753280","33760554"
"880","2428753280","624528260"
"881","2428753280","619532976"
"882","2428753280","619443198"
"883","2428753280","53656030"
"884","2428753280","561999907"
"885","2428753280","840315686677291008"
"886","2428753280","2164136964"
"887","2428753280","890539144237256704"
"888","2428753280","620547972"
"889","2428753280","32942312"
"890","2428753280","103674271"
"891","2428753280","870644574611320832"
"892","2428753280","101860995"
"893","2428753280","2951883495"
"894","2428753280","836777652677722112"
"895","2428753280","620483126"
"896","2428753280","100663487"
"897","2428753280","269546159"
"898","2428753280","203210451"
"899","2428753280","14587939"
"900","2428753280","593368720"
"901","2428753280","715148503152865280"
"902","2428753280","867229775240278016"
"903","2428753280","2797949185"
"904","2428753280","787463331099602944"
"905","2428753280","103221614"
"906","2428753280","13203132"
"907","2428753280","744080623648792576"
"908","2428753280","35127312"
"909","2428753280","863660620939501568"
"910","2428753280","4246792840"
"911","2428753280","3903988530"
"912","2428753280","612833403"
"913","2428753280","55155032"
"914","2428753280","753849721140109312"
"915","2428753280","14171976"
"916","2428753280","14175873"
"917","2428753280","2894596790"
"918","2428753280","1324028677"
"919","2428753280","130660388"
"920","2428753280","766290524"
"921","2428753280","895157086568493056"
"922","2428753280","50785951"
"923","2428753280","54907975"
"924","2428753280","15296929"
"925","2428753280","2463681433"
"926","2428753280","451925336"
"927","2428753280","884400310755753984"
"928","2428753280","169843454"
"929","2428753280","61226004"
"930","2428753280","117245350"
"931","2428753280","3367926208"
"932","2428753280","888419664459694080"
"933","2428753280","508284331"
"934","2428753280","1362571886"
"935","2428753280","475829611"
"936","2428753280","808495806"
"937","2428753280","45534776"
"938","2428753280","45951402"
"939","2428753280","1659996542"
"940","2428753280","2696828748"
"941","2428753280","2395528050"
"942","2428753280","125385095"
"943","2428753280","3062070122"
"944","2428753280","16959456"
"945","2428753280","768843253474918400"
"946","2428753280","2587986109"
"947","2428753280","868830665084735490"
"948","2428753280","17735075"
"949","2428753280","763427706302267392"
"950","2428753280","2343496124"
"951","2428753280","820559371713253376"
"952","2428753280","268458502"
"953","2428753280","125627262"
"954","2428753280","3434116517"
"955","2428753280","380509056"
"956","2428753280","25082939"
"957","2428753280","745204868793532416"
"958","2428753280","168246340"
"959","2428753280","2150569131"
"960","2428753280","20055614"
"961","2428753280","744512600"
"962","2428753280","188055405"
"963","2428753280","4828339398"
"964","2428753280","2489516089"
"965","2428753280","1668660114"
"966","2428753280","26168708"
"967","2428753280","87384501"
"968","2428753280","92730184"
"969","2428753280","855504761373818881"
"970","2428753280","127842296"
"971","2428753280","22740959"
"972","2428753280","887947146200100865"
"973","2428753280","3119081894"
"974","2428753280","1167420871"
"975","2428753280","590973748"
"976","2428753280","51475301"
"977","2428753280","26857202"
"978","2428753280","22854763"
"979","2428753280","361195470"
"980","2428753280","2977113252"
"981","2428753280","44835347"
"982","2428753280","3189343046"
"983","2428753280","2956103029"
